date,token_symbol,token_name,open,high,low,close,volume,market_cap,source
2024-11-28,FILECOIN,,5.81680000,5.89220000,5.52450000,5.81880000,458923321.00,3519003144.00,CoinMarketCap
2024-11-27,FILECOIN,,5.43400000,5.84010000,5.30410000,5.81680000,574573073.00,3513942349.00,CoinMarketCap
2024-11-26,FILECOIN,,5.46130000,5.76360000,5.18270000,5.43400000,676859631.00,3276881411.00,CoinMarketCap
2024-11-25,FILECOIN,,5.71660000,5.84550000,5.35690000,5.46130000,774068826.00,3288477315.00,CoinMarketCap
2024-11-24,FILECOIN,,5.37820000,6.12010000,5.23490000,5.71660000,1366298509.00,3439253516.00,CoinMarketCap
2024-11-23,FILECOIN,,4.94890000,5.63640000,4.85500000,5.37820000,1095488312.00,3233542744.00,CoinMarketCap
2024-11-22,FILECOIN,,4.53600000,4.95540000,4.46610000,4.94890000,484011713.00,2975221567.00,CoinMarketCap
2024-11-21,FILECOIN,,4.24350000,4.65430000,4.09320000,4.53600000,467021588.00,2723874597.00,CoinMarketCap
2024-11-20,FILECOIN,,4.43470000,4.52100000,4.13630000,4.24350000,310692449.00,2547771591.00,CoinMarketCap
2024-11-19,FILECOIN,,4.53130000,4.57420000,4.30160000,4.43460000,238313124.00,2661282384.00,CoinMarketCap
2024-11-18,FILECOIN,,4.34010000,4.63980000,4.33190000,4.53130000,394796863.00,2717640276.00,CoinMarketCap
2024-11-17,FILECOIN,,4.73970000,4.85300000,4.26290000,4.34010000,462658151.00,2602033242.00,CoinMarketCap
2024-11-16,FILECOIN,,4.19780000,4.81840000,4.16190000,4.73950000,524354903.00,2839366535.00,CoinMarketCap
2024-11-15,FILECOIN,,3.85960000,4.25640000,3.79210000,4.19270000,379168761.00,2511337921.00,CoinMarketCap
2024-11-14,FILECOIN,,4.07440000,4.20510000,3.81660000,3.85960000,312544486.00,2311763189.00,CoinMarketCap
2024-11-13,FILECOIN,,4.24180000,4.28790000,3.86420000,4.07440000,517538898.00,2439630654.00,CoinMarketCap
2024-11-12,FILECOIN,,4.40880000,4.64100000,4.10780000,4.24170000,655256099.00,2539178939.00,CoinMarketCap
2024-11-11,FILECOIN,,4.26660000,4.41100000,4.12650000,4.40880000,505392207.00,2635688856.00,CoinMarketCap
2024-11-10,FILECOIN,,4.07040000,4.41830000,4.00220000,4.26660000,515648563.00,2550184654.00,CoinMarketCap
2024-11-09,FILECOIN,,3.91290000,4.07340000,3.79040000,4.07020000,156407234.00,2432484041.00,CoinMarketCap
2024-11-08,FILECOIN,,3.76850000,3.95130000,3.69000000,3.91290000,265855473.00,2338232424.00,CoinMarketCap
2024-11-07,FILECOIN,,3.71640000,3.82490000,3.67960000,3.76850000,153246215.00,2251657367.00,CoinMarketCap
2024-11-06,FILECOIN,,3.39200000,3.74810000,3.39120000,3.71640000,239106103.00,2220289278.00,CoinMarketCap
2024-11-05,FILECOIN,,3.26860000,3.42930000,3.26860000,3.39200000,85524411.00,2024369131.00,CoinMarketCap
2024-11-04,FILECOIN,,3.34000000,3.40070000,3.20550000,3.26860000,92860474.00,1950692436.00,CoinMarketCap
2024-11-03,FILECOIN,,3.42640000,3.43640000,3.24370000,3.34000000,108237260.00,1991972166.00,CoinMarketCap
2024-11-02,FILECOIN,,3.46770000,3.50580000,3.39610000,3.42640000,53473009.00,2043104908.00,CoinMarketCap
2024-11-01,FILECOIN,,3.53160000,3.58030000,3.43230000,3.46770000,92732321.00,2067497088.00,CoinMarketCap
2024-10-31,FILECOIN,,3.72330000,3.73500000,3.49450000,3.53160000,96635453.00,2105578942.00,CoinMarketCap
2024-10-30,FILECOIN,,3.70460000,3.78470000,3.67410000,3.72330000,98750794.00,2217444094.00,CoinMarketCap
2024-10-29,FILECOIN,,3.62350000,3.73070000,3.61460000,3.70460000,104571291.00,2202558602.00,CoinMarketCap
2024-10-28,FILECOIN,,3.56390000,3.66050000,3.48880000,3.62350000,108065091.00,2153816300.00,CoinMarketCap
2024-10-27,FILECOIN,,3.46570000,3.58850000,3.45200000,3.56390000,56092040.00,2116975007.00,CoinMarketCap
2024-10-26,FILECOIN,,3.43590000,3.47850000,3.37750000,3.46570000,88855476.00,2058324429.00,CoinMarketCap
2024-10-25,FILECOIN,,3.73190000,3.74440000,3.31310000,3.43600000,137001217.00,2039765150.00,CoinMarketCap
2024-10-24,FILECOIN,,3.69250000,3.76460000,3.65330000,3.73190000,64767495.00,2214212213.00,CoinMarketCap
2024-10-23,FILECOIN,,3.79990000,3.80550000,3.61290000,3.67850000,81906382.00,2181721549.00,CoinMarketCap
2024-10-22,FILECOIN,,3.85100000,3.90460000,3.72980000,3.79990000,100179180.00,2253046186.00,CoinMarketCap
2024-10-21,FILECOIN,,3.98250000,4.01360000,3.78300000,3.85100000,108702210.00,2282930896.00,CoinMarketCap
2024-10-20,FILECOIN,,3.76690000,4.00780000,3.71320000,3.98250000,124212150.00,2360465605.00,CoinMarketCap
2024-10-19,FILECOIN,,3.77500000,3.81890000,3.70850000,3.76690000,61090924.00,2232007192.00,CoinMarketCap
2024-10-18,FILECOIN,,3.64250000,3.77500000,3.62810000,3.77500000,92750064.00,2236416791.00,CoinMarketCap
2024-10-17,FILECOIN,,3.75180000,3.76700000,3.60570000,3.64250000,87906233.00,2157601538.00,CoinMarketCap
2024-10-16,FILECOIN,,3.79880000,3.82020000,3.70560000,3.75180000,103820181.00,2221987535.00,CoinMarketCap
2024-10-15,FILECOIN,,3.85850000,3.90600000,3.69780000,3.79880000,196101757.00,2249562529.00,CoinMarketCap
2025-11-16,INTERNET-COMPUTER,,5.28530000,5.60060000,4.78200000,4.78340000,357131075.00,2586635583.00,CoinMarketCap
2025-11-15,INTERNET-COMPUTER,,5.37350000,5.51010000,5.13630000,5.28560000,289495605.00,2857893519.00,CoinMarketCap
2025-11-14,INTERNET-COMPUTER,,5.86110000,6.12990000,5.36330000,5.37350000,454938853.00,2905199141.00,CoinMarketCap
2025-11-13,INTERNET-COMPUTER,,6.37710000,6.63760000,5.69890000,5.86100000,437308831.00,3168616091.00,CoinMarketCap
2025-11-12,INTERNET-COMPUTER,,5.97880000,6.63630000,5.79640000,6.37700000,531176542.00,3443497697.00,CoinMarketCap
2025-11-11,INTERNET-COMPUTER,,6.80600000,7.21610000,5.97150000,5.97900000,491009877.00,3228366463.00,CoinMarketCap
2025-11-10,INTERNET-COMPUTER,,7.59020000,7.59040000,6.62500000,6.80570000,608574854.00,3672641470.00,CoinMarketCap
2025-11-09,INTERNET-COMPUTER,,8.97400000,9.35810000,6.89910000,7.59010000,1162206700.00,4095671625.00,CoinMarketCap
2025-11-08,INTERNET-COMPUTER,,8.21480000,9.74220000,7.78590000,8.97370000,1691138874.00,4842002887.00,CoinMarketCap
2025-11-07,INTERNET-COMPUTER,,6.70170000,8.82180000,6.46730000,8.21440000,1444064128.00,4432121672.00,CoinMarketCap
2025-11-06,INTERNET-COMPUTER,,5.98400000,7.26060000,5.60330000,6.70170000,1109153918.00,3615758176.00,CoinMarketCap
2025-11-05,INTERNET-COMPUTER,,5.23000000,6.19060000,4.73650000,5.98410000,690600361.00,3228505347.00,CoinMarketCap
2025-11-04,INTERNET-COMPUTER,,3.92430000,6.55580000,3.87260000,5.22980000,1414700769.00,2821686067.00,CoinMarketCap
2025-11-03,INTERNET-COMPUTER,,4.28900000,4.29050000,3.68040000,3.92440000,393858593.00,2117097562.00,CoinMarketCap
2025-11-02,INTERNET-COMPUTER,,3.44320000,4.30340000,3.39480000,4.28830000,408376228.00,2313782096.00,CoinMarketCap
2025-11-01,INTERNET-COMPUTER,,2.93960000,3.62910000,2.93880000,3.44310000,215639911.00,1857485871.00,CoinMarketCap
2025-10-31,INTERNET-COMPUTER,,2.89190000,2.97040000,2.88580000,2.93960000,60442858.00,1585747681.00,CoinMarketCap
2025-10-30,INTERNET-COMPUTER,,3.06350000,3.09170000,2.79510000,2.89190000,79776383.00,1559975892.00,CoinMarketCap
2025-10-29,INTERNET-COMPUTER,,3.08050000,3.17780000,3.01910000,3.06340000,64869534.00,1652551036.00,CoinMarketCap
2025-10-28,INTERNET-COMPUTER,,3.17520000,3.22860000,3.04450000,3.08050000,81043531.00,1661699942.00,CoinMarketCap
2025-10-27,INTERNET-COMPUTER,,3.29290000,3.30230000,3.14970000,3.17520000,57297295.00,1712545768.00,CoinMarketCap
2025-10-26,INTERNET-COMPUTER,,3.12180000,3.31310000,3.08550000,3.29290000,54793558.00,1775987241.00,CoinMarketCap
2025-10-25,INTERNET-COMPUTER,,3.14660000,3.17310000,3.08900000,3.12180000,47213869.00,1683712289.00,CoinMarketCap
2025-10-24,INTERNET-COMPUTER,,3.04020000,3.15650000,3.03470000,3.14660000,61666060.00,1697051293.00,CoinMarketCap
2025-10-23,INTERNET-COMPUTER,,2.98100000,3.07750000,2.97710000,3.04020000,54266269.00,1639587028.00,CoinMarketCap
2025-10-22,INTERNET-COMPUTER,,3.04710000,3.07280000,2.89190000,2.98100000,79212004.00,1607648801.00,CoinMarketCap
2025-10-21,INTERNET-COMPUTER,,3.19220000,3.28410000,3.03740000,3.04710000,89544265.00,1643246197.00,CoinMarketCap
2025-10-20,INTERNET-COMPUTER,,3.06940000,3.21900000,3.01350000,3.19050000,78397863.00,1720604117.00,CoinMarketCap
2025-10-19,INTERNET-COMPUTER,,3.04950000,3.12440000,2.99530000,3.06940000,70660307.00,1655217839.00,CoinMarketCap
2025-10-18,INTERNET-COMPUTER,,3.00520000,3.09750000,3.00280000,3.04950000,58663406.00,1644498338.00,CoinMarketCap
2025-10-17,INTERNET-COMPUTER,,3.13510000,3.16490000,2.90180000,3.00530000,127266814.00,1620538490.00,CoinMarketCap
2025-10-16,INTERNET-COMPUTER,,3.35060000,3.40550000,3.10690000,3.13500000,109992525.00,1690501678.00,CoinMarketCap
2025-10-15,INTERNET-COMPUTER,,3.53770000,3.55700000,3.28430000,3.35060000,93725177.00,1806690595.00,CoinMarketCap
2025-10-14,INTERNET-COMPUTER,,3.72070000,3.72990000,3.37550000,3.53770000,100637378.00,1907611538.00,CoinMarketCap
2025-10-13,INTERNET-COMPUTER,,3.50550000,3.77890000,3.44040000,3.72070000,118340035.00,2004011658.00,CoinMarketCap
2025-10-12,INTERNET-COMPUTER,,3.13330000,3.56350000,3.08370000,3.50550000,101422545.00,1888094076.00,CoinMarketCap
2025-10-11,INTERNET-COMPUTER,,3.03710000,3.39410000,2.91180000,3.13330000,183645048.00,1687607187.00,CoinMarketCap
2025-10-10,INTERNET-COMPUTER,,4.36750000,4.46310000,1.97730000,3.03710000,215567527.00,1635784870.00,CoinMarketCap
2025-10-09,INTERNET-COMPUTER,,4.51080000,4.51210000,4.29340000,4.36750000,75056766.00,2352269616.00,CoinMarketCap
2025-10-08,INTERNET-COMPUTER,,4.42950000,4.58220000,4.37380000,4.51080000,80256961.00,2429458620.00,CoinMarketCap
2025-10-07,INTERNET-COMPUTER,,4.61610000,4.63190000,4.38110000,4.42950000,90944439.00,2385628582.00,CoinMarketCap
2025-10-06,INTERNET-COMPUTER,,4.52610000,4.68380000,4.49350000,4.61610000,77019073.00,2485940142.00,CoinMarketCap
2025-10-05,INTERNET-COMPUTER,,4.49950000,4.67790000,4.47130000,4.52610000,79018241.00,2437219103.00,CoinMarketCap
2025-10-04,INTERNET-COMPUTER,,4.65850000,4.68350000,4.43450000,4.49950000,65279472.00,2422865520.00,CoinMarketCap
2025-10-03,INTERNET-COMPUTER,,4.58030000,4.69410000,4.49920000,4.65850000,81490863.00,2508409853.00,CoinMarketCap
2025-10-02,INTERNET-COMPUTER,,4.48750000,4.59630000,4.43720000,4.58030000,78680450.00,2466242346.00,CoinMarketCap
2025-10-01,INTERNET-COMPUTER,,4.22600000,4.49650000,4.21680000,4.48750000,86061732.00,2416102043.00,CoinMarketCap
2025-09-30,INTERNET-COMPUTER,,4.24980000,4.24990000,4.09680000,4.22600000,76129296.00,2275264808.00,CoinMarketCap
2025-09-29,INTERNET-COMPUTER,,4.29280000,4.29670000,4.16970000,4.24980000,72093078.00,2287699032.00,CoinMarketCap
2025-09-28,INTERNET-COMPUTER,,4.20510000,4.31770000,4.11520000,4.29280000,58912880.00,2310435269.00,CoinMarketCap
2025-09-27,INTERNET-COMPUTER,,4.21430000,4.23790000,4.15710000,4.20510000,51605615.00,2263220636.00,CoinMarketCap
2025-09-26,INTERNET-COMPUTER,,4.07680000,4.23640000,4.06040000,4.21430000,84764606.00,2268044533.00,CoinMarketCap
2025-09-25,INTERNET-COMPUTER,,4.30850000,4.31510000,4.01870000,4.07680000,108041225.00,2194007027.00,CoinMarketCap
2025-09-24,INTERNET-COMPUTER,,4.33160000,4.41250000,4.26710000,4.30860000,77183966.00,2318663772.00,CoinMarketCap
2025-09-23,INTERNET-COMPUTER,,4.32230000,4.38310000,4.22360000,4.33160000,90589698.00,2330991010.00,CoinMarketCap
2025-09-22,INTERNET-COMPUTER,,4.70850000,4.71270000,4.25420000,4.32230000,131226639.00,2325931479.00,CoinMarketCap
2025-09-21,INTERNET-COMPUTER,,4.73710000,4.81030000,4.69240000,4.70850000,57888285.00,2533618571.00,CoinMarketCap
2025-09-20,INTERNET-COMPUTER,,4.72420000,4.80170000,4.70280000,4.73710000,50460490.00,2548992556.00,CoinMarketCap
2025-09-19,INTERNET-COMPUTER,,4.93180000,4.98660000,4.69510000,4.72420000,69081322.00,2541986741.00,CoinMarketCap
2025-09-18,INTERNET-COMPUTER,,4.83990000,4.95800000,4.80390000,4.93180000,73777281.00,2653569157.00,CoinMarketCap
2025-09-17,INTERNET-COMPUTER,,4.76880000,4.86890000,4.65230000,4.83990000,77899380.00,2604126875.00,CoinMarketCap
2025-09-16,INTERNET-COMPUTER,,4.67000000,4.80510000,4.62470000,4.76880000,70306223.00,2565834624.00,CoinMarketCap
2025-09-15,INTERNET-COMPUTER,,4.85680000,4.90230000,4.62870000,4.66990000,91914249.00,2512644424.00,CoinMarketCap
2025-09-14,INTERNET-COMPUTER,,5.05040000,5.05310000,4.83870000,4.85680000,68983008.00,2613177526.00,CoinMarketCap
2025-09-13,INTERNET-COMPUTER,,4.98430000,5.16080000,4.96920000,5.05040000,83828414.00,2717327876.00,CoinMarketCap
2025-09-12,INTERNET-COMPUTER,,4.97470000,5.02900000,4.83090000,4.98430000,82477991.00,2679260938.00,CoinMarketCap
2025-09-11,INTERNET-COMPUTER,,4.89370000,4.97400000,4.86100000,4.97400000,77358623.00,2673705135.00,CoinMarketCap
2025-09-10,INTERNET-COMPUTER,,4.87460000,4.98810000,4.85190000,4.89370000,66051975.00,2630504980.00,CoinMarketCap
2025-09-09,INTERNET-COMPUTER,,4.89290000,5.05120000,4.83460000,4.87460000,89786090.00,2620199762.00,CoinMarketCap
2025-09-08,INTERNET-COMPUTER,,4.82410000,4.94180000,4.79660000,4.89290000,71220209.00,2629987408.00,CoinMarketCap
2025-09-07,INTERNET-COMPUTER,,4.75480000,4.84460000,4.74850000,4.82410000,44058225.00,2592996323.00,CoinMarketCap
2025-09-06,INTERNET-COMPUTER,,4.77380000,4.80490000,4.69550000,4.75480000,45960079.00,2555621597.00,CoinMarketCap
2025-09-05,INTERNET-COMPUTER,,4.69950000,4.87950000,4.69230000,4.77380000,75935875.00,2565817795.00,CoinMarketCap
2025-09-04,INTERNET-COMPUTER,,4.90680000,4.93710000,4.68480000,4.69950000,64752146.00,2525861991.00,CoinMarketCap
2025-09-03,INTERNET-COMPUTER,,4.86830000,4.93140000,4.79490000,4.90680000,65438291.00,2637115627.00,CoinMarketCap
2025-09-02,INTERNET-COMPUTER,,4.68850000,4.87710000,4.67120000,4.86830000,73457418.00,2616404102.00,CoinMarketCap
2025-09-01,INTERNET-COMPUTER,,4.75470000,4.91830000,4.60110000,4.68850000,85727265.00,2519755870.00,CoinMarketCap
2025-08-31,INTERNET-COMPUTER,,4.85370000,4.93640000,4.75450000,4.75470000,62880516.00,2555274636.00,CoinMarketCap
2025-08-30,INTERNET-COMPUTER,,4.90530000,4.94860000,4.81790000,4.85370000,57617014.00,2608533505.00,CoinMarketCap
2025-08-29,INTERNET-COMPUTER,,5.13080000,5.13460000,4.82190000,4.90530000,81210513.00,2636211742.00,CoinMarketCap
2025-08-28,INTERNET-COMPUTER,,5.01350000,5.13520000,4.98420000,5.13090000,68514886.00,2757409580.00,CoinMarketCap
2025-08-27,INTERNET-COMPUTER,,5.06030000,5.13830000,5.00670000,5.01350000,61104449.00,2694739176.00,CoinMarketCap
2025-08-26,INTERNET-COMPUTER,,4.88500000,5.10240000,4.87140000,5.06030000,76380478.00,2719744192.00,CoinMarketCap
2025-08-25,INTERNET-COMPUTER,,5.26580000,5.34570000,4.84500000,4.88520000,104884517.00,2625597257.00,CoinMarketCap
2025-08-24,INTERNET-COMPUTER,,5.44170000,5.48780000,5.19120000,5.26580000,83737278.00,2829633976.00,CoinMarketCap
2025-08-23,INTERNET-COMPUTER,,5.53190000,5.53720000,5.34520000,5.44170000,63493540.00,2924034179.00,CoinMarketCap
2025-08-22,INTERNET-COMPUTER,,5.09280000,5.57460000,4.94770000,5.53190000,105444256.00,2972090977.00,CoinMarketCap
2025-08-21,INTERNET-COMPUTER,,5.25940000,5.30220000,5.05550000,5.09280000,56988212.00,2736110386.00,CoinMarketCap
2025-08-20,INTERNET-COMPUTER,,5.02330000,5.29190000,5.02330000,5.25940000,67538446.00,2825572991.00,CoinMarketCap
2025-08-19,INTERNET-COMPUTER,,5.30990000,5.37860000,5.02110000,5.02330000,80638915.00,2697040792.00,CoinMarketCap
2025-08-18,INTERNET-COMPUTER,,5.47970000,5.48250000,5.24380000,5.30990000,72866992.00,2850869224.00,CoinMarketCap
2025-08-17,INTERNET-COMPUTER,,5.45790000,5.67400000,5.41000000,5.47970000,63722083.00,2942008757.00,CoinMarketCap
2025-08-16,INTERNET-COMPUTER,,5.39230000,5.50080000,5.39200000,5.45790000,55990382.00,2930208348.00,CoinMarketCap
2025-08-15,INTERNET-COMPUTER,,5.45430000,5.58830000,5.25970000,5.39230000,84934250.00,2894954086.00,CoinMarketCap
2025-08-14,INTERNET-COMPUTER,,6.01700000,6.07600000,5.38220000,5.45430000,128328383.00,2928125379.00,CoinMarketCap
2025-08-13,INTERNET-COMPUTER,,5.66750000,6.07620000,5.62570000,6.01700000,107222964.00,3227224011.00,CoinMarketCap
2025-08-12,INTERNET-COMPUTER,,5.37140000,5.74950000,5.29810000,5.66750000,92621799.00,3039621822.00,CoinMarketCap
2025-08-11,INTERNET-COMPUTER,,5.63560000,5.74710000,5.34250000,5.37140000,105363795.00,2880792402.00,CoinMarketCap
2025-08-10,INTERNET-COMPUTER,,5.71140000,5.76020000,5.51430000,5.63560000,100997528.00,3022373178.00,CoinMarketCap
2025-08-09,INTERNET-COMPUTER,,5.42900000,5.74720000,5.42870000,5.71140000,91088892.00,3063045223.00,CoinMarketCap
2025-08-08,INTERNET-COMPUTER,,5.34950000,5.47270000,5.25220000,5.42900000,167356831.00,2911502591.00,CoinMarketCap
2025-08-07,INTERNET-COMPUTER,,5.11810000,5.34970000,5.06750000,5.34950000,72437125.00,2868844205.00,CoinMarketCap
2025-08-06,INTERNET-COMPUTER,,5.06730000,5.16130000,4.97210000,5.11810000,64365081.00,2744632264.00,CoinMarketCap
2025-08-05,INTERNET-COMPUTER,,5.30080000,5.32060000,4.96140000,5.06730000,69791728.00,2717404045.00,CoinMarketCap
2025-08-04,INTERNET-COMPUTER,,5.12250000,5.32080000,5.11250000,5.30080000,55529230.00,2842415717.00,CoinMarketCap
2025-08-03,INTERNET-COMPUTER,,4.94500000,5.13410000,4.89880000,5.12270000,47643945.00,2746818176.00,CoinMarketCap
2025-08-02,INTERNET-COMPUTER,,5.02280000,5.07430000,4.86530000,4.94470000,74901395.00,2651463711.00,CoinMarketCap
2025-08-01,INTERNET-COMPUTER,,5.23730000,5.28980000,4.93210000,5.02280000,108738483.00,2693307591.00,CoinMarketCap
2025-07-31,INTERNET-COMPUTER,,5.46900000,5.57720000,5.22750000,5.23720000,77015710.00,2808151854.00,CoinMarketCap
2025-07-30,INTERNET-COMPUTER,,5.45200000,5.48080000,5.20420000,5.46890000,97275244.00,2932403035.00,CoinMarketCap
2025-07-29,INTERNET-COMPUTER,,5.51610000,5.73340000,5.35730000,5.45200000,84024748.00,2923308711.00,CoinMarketCap
2025-07-28,INTERNET-COMPUTER,,5.79980000,5.99080000,5.50040000,5.51600000,118664800.00,2957471239.00,CoinMarketCap
2025-07-27,INTERNET-COMPUTER,,5.64880000,5.83250000,5.63260000,5.79980000,75966703.00,3109505020.00,CoinMarketCap
2025-07-26,INTERNET-COMPUTER,,5.61920000,5.76540000,5.57970000,5.64880000,67858589.00,3028433632.00,CoinMarketCap
2025-07-25,INTERNET-COMPUTER,,5.48800000,5.62110000,5.33790000,5.61910000,95947771.00,3012501456.00,CoinMarketCap
2025-07-24,INTERNET-COMPUTER,,5.59800000,5.75210000,5.27890000,5.48800000,126621379.00,2941752323.00,CoinMarketCap
2025-07-23,INTERNET-COMPUTER,,6.11880000,6.12560000,5.42280000,5.59790000,134733168.00,3000643048.00,CoinMarketCap
2025-07-22,INTERNET-COMPUTER,,6.15490000,6.17390000,5.79170000,6.11880000,141514630.00,3279555818.00,CoinMarketCap
2025-07-21,INTERNET-COMPUTER,,5.98650000,6.25240000,5.87050000,6.15490000,134301044.00,3298751863.00,CoinMarketCap
2025-07-20,INTERNET-COMPUTER,,5.80560000,6.12500000,5.76030000,5.98650000,105787029.00,3208447255.00,CoinMarketCap
2025-07-19,INTERNET-COMPUTER,,5.68410000,5.83550000,5.53690000,5.80560000,89033673.00,3111476059.00,CoinMarketCap
2025-07-18,INTERNET-COMPUTER,,5.76480000,6.15350000,5.62740000,5.68400000,176256584.00,3046338412.00,CoinMarketCap
2025-07-17,INTERNET-COMPUTER,,5.61750000,5.83210000,5.47760000,5.76480000,142127684.00,3089539205.00,CoinMarketCap
2025-07-16,INTERNET-COMPUTER,,5.61000000,5.77270000,5.48190000,5.61750000,115563518.00,3010083318.00,CoinMarketCap
2025-07-15,INTERNET-COMPUTER,,5.38690000,5.63740000,5.19670000,5.61000000,111920632.00,3005979637.00,CoinMarketCap
2025-07-14,INTERNET-COMPUTER,,5.46260000,5.66340000,5.35390000,5.38690000,99312786.00,2886479848.00,CoinMarketCap
2025-07-13,INTERNET-COMPUTER,,5.35860000,5.53400000,5.32230000,5.46270000,68091197.00,2924315856.00,CoinMarketCap
2025-07-12,INTERNET-COMPUTER,,5.35120000,5.43670000,5.14860000,5.35860000,76167074.00,2868560804.00,CoinMarketCap
2025-07-11,INTERNET-COMPUTER,,5.41220000,5.57150000,5.28830000,5.35110000,115155004.00,2864584190.00,CoinMarketCap
2025-07-10,INTERNET-COMPUTER,,5.14890000,5.43890000,5.10480000,5.41220000,91563275.00,2897181023.00,CoinMarketCap
2025-07-09,INTERNET-COMPUTER,,4.83540000,5.20620000,4.80150000,5.14890000,69586618.00,2755872719.00,CoinMarketCap
2025-07-08,INTERNET-COMPUTER,,4.77880000,4.86140000,4.70740000,4.83540000,51853516.00,2587775175.00,CoinMarketCap
2025-07-07,INTERNET-COMPUTER,,4.84500000,4.89240000,4.72190000,4.77870000,48054430.00,2557425941.00,CoinMarketCap
2025-07-06,INTERNET-COMPUTER,,4.77420000,4.90030000,4.72900000,4.84500000,42932529.00,2592744392.00,CoinMarketCap
2025-07-05,INTERNET-COMPUTER,,4.78420000,4.82000000,4.68860000,4.77420000,41697538.00,2554676883.00,CoinMarketCap
2025-07-04,INTERNET-COMPUTER,,5.00790000,5.03180000,4.71820000,4.78420000,49805607.00,2559957474.00,CoinMarketCap
2025-07-03,INTERNET-COMPUTER,,5.02060000,5.13330000,4.94040000,5.00790000,69398892.00,2679701370.00,CoinMarketCap
2025-07-02,INTERNET-COMPUTER,,4.69410000,5.09030000,4.68000000,5.02060000,66586876.00,2685934548.00,CoinMarketCap
2025-07-01,INTERNET-COMPUTER,,4.90490000,4.92620000,4.67400000,4.69410000,46758644.00,2511287947.00,CoinMarketCap
2025-06-30,INTERNET-COMPUTER,,5.08120000,5.10280000,4.88390000,4.90490000,59761770.00,2623920819.00,CoinMarketCap
2025-06-29,INTERNET-COMPUTER,,4.86030000,5.12310000,4.82510000,5.08120000,49967922.00,2718245839.00,CoinMarketCap
2025-06-28,INTERNET-COMPUTER,,4.76200000,4.88280000,4.70390000,4.86040000,38713379.00,2600060616.00,CoinMarketCap
2025-06-27,INTERNET-COMPUTER,,4.73040000,4.81670000,4.67840000,4.76200000,53188742.00,2547327094.00,CoinMarketCap
2025-06-26,INTERNET-COMPUTER,,4.82230000,4.92020000,4.66640000,4.73040000,59704972.00,2530450342.00,CoinMarketCap
2025-06-25,INTERNET-COMPUTER,,4.95610000,5.04910000,4.77980000,4.82230000,65389749.00,2579484666.00,CoinMarketCap
2025-06-24,INTERNET-COMPUTER,,4.97500000,5.05530000,4.88380000,4.95610000,64558773.00,2651042826.00,CoinMarketCap
2025-06-23,INTERNET-COMPUTER,,4.55210000,4.99190000,4.47960000,4.97500000,75875707.00,2660688433.00,CoinMarketCap
2025-06-22,INTERNET-COMPUTER,,4.79710000,4.82700000,4.34260000,4.55210000,82136446.00,2434379406.00,CoinMarketCap
2025-06-21,INTERNET-COMPUTER,,4.92330000,5.01270000,4.62730000,4.79710000,66500048.00,2565356971.00,CoinMarketCap
2025-06-20,INTERNET-COMPUTER,,5.05270000,5.18540000,4.83510000,4.92330000,65376830.00,2632839742.00,CoinMarketCap
2025-06-19,INTERNET-COMPUTER,,5.11750000,5.14700000,4.97610000,5.05270000,50630888.00,2702061055.00,CoinMarketCap
2025-06-18,INTERNET-COMPUTER,,5.12780000,5.25270000,5.00000000,5.11750000,66227717.00,2736688135.00,CoinMarketCap
2025-06-17,INTERNET-COMPUTER,,5.39410000,5.47700000,5.06990000,5.12780000,74776450.00,2742200801.00,CoinMarketCap
2025-06-16,INTERNET-COMPUTER,,5.51690000,5.73490000,5.39420000,5.39420000,87848516.00,2883631434.00,CoinMarketCap
2025-06-15,INTERNET-COMPUTER,,5.48220000,5.51700000,5.29100000,5.51690000,64820669.00,2949220631.00,CoinMarketCap
2025-06-14,INTERNET-COMPUTER,,5.46680000,5.78140000,5.40680000,5.48220000,90061229.00,2930596757.00,CoinMarketCap
2025-06-13,INTERNET-COMPUTER,,5.82660000,5.82660000,5.32730000,5.46670000,122930437.00,2919725262.00,CoinMarketCap
2025-06-12,INTERNET-COMPUTER,,6.06650000,6.15310000,5.77570000,5.82650000,102122233.00,3111937396.00,CoinMarketCap
2025-06-11,INTERNET-COMPUTER,,6.16710000,6.31200000,5.96400000,6.06650000,116822451.00,3240102398.00,CoinMarketCap
2025-06-10,INTERNET-COMPUTER,,6.04160000,6.21520000,5.89630000,6.16710000,161989352.00,3293822832.00,CoinMarketCap
2025-06-09,INTERNET-COMPUTER,,5.54110000,6.14350000,5.50920000,6.04190000,191018035.00,3226766678.00,CoinMarketCap
2025-06-08,INTERNET-COMPUTER,,5.22600000,5.68670000,5.18700000,5.54110000,131045808.00,2959399543.00,CoinMarketCap
2025-06-07,INTERNET-COMPUTER,,4.95420000,5.23670000,4.93430000,5.22590000,52052922.00,2791034582.00,CoinMarketCap
2025-06-06,INTERNET-COMPUTER,,4.86840000,5.07180000,4.85240000,4.95420000,57339305.00,2645805617.00,CoinMarketCap
2025-06-05,INTERNET-COMPUTER,,5.20310000,5.31690000,4.82070000,4.86840000,76114557.00,2598636841.00,CoinMarketCap
2025-06-04,INTERNET-COMPUTER,,5.32710000,5.47720000,5.18110000,5.20300000,76714959.00,2777246615.00,CoinMarketCap
2025-06-03,INTERNET-COMPUTER,,5.12550000,5.53740000,5.08970000,5.32710000,86850704.00,2843449986.00,CoinMarketCap
